summary_overall_overall,benchmark_overall_overall,scaling_pred_overall_overall,stability_overall_overall,qc_overall_overall,benchmark_overall_norm_him,benchmark_overall_norm_F1_branches,benchmark_overall_norm_correlation,benchmark_overall_norm_featureimp_wcor,benchmark_source_real_gold,benchmark_source_real_silver,benchmark_source_synthetic_dyngen,benchmark_source_synthetic_dyntoy,benchmark_source_synthetic_prosstt,benchmark_source_synthetic_splatter,benchmark_tt_cycle,benchmark_tt_linear,benchmark_tt_bifurcation,benchmark_tt_convergence,benchmark_tt_multifurcation,benchmark_tt_tree,benchmark_tt_acyclic_graph,benchmark_tt_graph,benchmark_tt_disconnected_graph,scaling_pred_scoretime_cells1m_features100,scaling_pred_scoretime_cells100k_features1k,scaling_pred_scoretime_cells10k_features10k,scaling_pred_scoretime_cells1k_features100k,scaling_pred_scoretime_cells100_features1m,scaling_pred_scoremem_cells1m_features100,scaling_pred_scoremem_cells100k_features1k,scaling_pred_scoremem_cells10k_features10k,scaling_pred_scoremem_cells1k_features100k,scaling_pred_scoremem_cells100_features1m,stability_him,stability_F1_branches,stability_correlation,stability_featureimp_wcor,qc_cat_availability,qc_cat_behaviour,qc_cat_code_assurance,qc_cat_code_quality,qc_cat_documentation,qc_cat_paper
0.49332961458548974,0.43864968432787754,0.4413599661459498,0.6660248687143648,0.5166148779120046,0.4414076948261147,0.22364629040720138,0.5860234844397687,0.6399627051941568,0.3852329684159138,0.34732613006297947,0.46495318174340317,0.4940705460662302,0.5020393030556537,0.44061877695399,0.3754946169998989,0.3209722322840563,0.34390237743971874,0.40711774569609804,0.4189106868060638,0.5695373578795824,0.5197283945585003,0.546890162464073,0.3697648244376088,0.23711442173101505,0.1611575005138267,0.2950181690875626,0.5636931491614645,0.6499177342552179,0.4811038943142564,0.467245042155941,0.49025829933061793,0.5164821059046961,0.5516093450048998,0.9407411004674038,0.3553334645920034,0.7346520638295385,0.8775022550097369,0.9264705882352942,1,0.2857142857142857,0.4444444444444444,0.25075225677031093,0.19230769230769232
0.47447589073853175,0.4727269047577815,0.32010405941338027,0.6392174689403337,0.5259086223452852,0.5470476301549347,0.32929993424150933,0.5133525113442583,0.5400187083943322,0.49660194127733387,0.4719544076553834,0.4962085329339559,0.3625443119399693,0.5728903053163897,0.4897283754855938,0.42471375747377604,0.38651551893820174,0.5064331320802161,0.39253725232409314,0.4386676268546408,0.5742115523457383,0.4960517644177105,0.4885711844259867,0.5041779116186695,0,0,0.374322470909236,0.6771762781539001,0.7520929416899685,0,0,0.12593100679416402,0.6445387908696827,0.6269791057168512,0.8495169339407777,0.44167231289313635,0.6445224572721064,0.7778907528370189,0.7647058823529411,0.8333333333333334,0.0761904761904762,0.4438888888888889,0.6238716148445336,0.41346153846153844
0.4738655179633317,0.3641345512887804,0.5358526372720198,0.4755114080916799,0.7072051988160608,0.41552611330439015,0.3258038102237393,0.31488214683414417,0.4124250531118176,0.3784540695421945,0.2697618174282733,0.4058140345001588,0.3317909682516894,0.4301943583661007,0.4418067868017004,0.41239203129346236,0.3166563204701384,0.31586709868624074,0.317857796549406,0.2594628244595405,0.4701273202322971,0.2899806270111885,0.44676848216817816,0.41396135504742454,0,0.1580166764492994,0.3912602092674261,0.6204492208347556,0.815805198279467,0.7535625410574663,0.7126051612535973,0.6570992260295307,0.5965773956903945,0.6531507438582608,0.7924421304728192,0.41365084332876956,0.33381813306875424,0.6688232233733816,0.8970588235294118,0.8333333333333334,0.2857142857142857,0.8888888888888888,0.9247743229689067,0.41346153846153844
0.42383092640479103,0.42943049011511625,0.12305341938384828,0.620525415029661,0.9712347303023774,0.329289428810285,0.45440116482526155,0.46763416185341944,0.486013185649832,0.45230839085675734,0.44308431595803766,0.5244458487771305,0.27825518464976196,0.5746156561200652,0.2844084959773159,0.33459628405325637,0.40853678591588755,0.41841279948511995,0.4614587897459193,0.48610008431050233,0.4606500725090079,0.5273479275870404,0.48504979241875434,0.25429546395778696,0,0,0.10258342580377255,0.2860295711152425,0.3337989882702054,0.0030807528156233666,0.2157877951922461,0.26511879515363,0,0.02413486548776278,0.7133594321837256,0.6277056753150808,0.740184236409926,0.8757912615342455,0.9705882352941176,1,0.9722047619047619,1,1,0.8846153846153846
0.4154913352496965,0.4720767624210477,0.2292464092205108,0.450795533253829,0.5376534839261253,0.5775448727202225,0.46805778920256064,0.342829626812607,0.5359039241187952,0.5162868914496829,0.46542139849368785,0.4403068084050472,0.47638830694207296,0.42779284453881505,0.4601947390908126,0.46301389437943336,0.46591631194671934,0.4425486433837503,0.6316388008965289,0.5172408527431747,0.42923193325437986,0.3919182267705063,0.4219976351588813,0.46623723681546475,0,0,0.2731899804939004,0.3371427803284578,0.11764086087714065,0,0.11786398813379262,0.5102975205642855,0.48119603169892877,0.4551329301086021,0.833162732703139,0.48996114759886683,0.2838643082013454,0.6519955452521674,0.6176470588235294,0.5833333333333334,0.2857142857142857,0.6111111111111112,0.43580742226680036,0.6923076923076923
0.4069677585113476,0.332435076035919,0.5086742204810271,0.3705502262650685,0.5359194608412852,0.4293143391648247,0.2617338565284036,0.2896451639201845,0.3752543918339437,0.1700264068789471,0.3964483503779294,0.2812206039204713,0.33836202861962894,0.31507211931301904,0.3415252185825249,0.26350369864150314,0.25151923901957596,0.26391799307164215,0.3503592614709138,0.307750424707357,0.30136718029721793,0.40318991695812234,0.3464043833495536,0.46326203071244015,0,0.16529779112613807,0.46344977484734806,0.6336079974767335,0.6330739866996629,1,0.65850396895946,0.4696848451749973,0.5301103427028808,0.5330134978230494,0.8125619457911495,0.23025182643657732,0.27223474009577203,0.6833256604059408,0.5441176470588235,0.25,0.2857142857142857,0.6111111111111112,0.5245737211634904,1
0.36227342390969974,0.23322972693767766,0.3631428449143721,0.5039689212107952,0.6268062585131439,0.25094022767266405,0.24514321816175266,0.22809782444296683,0.210874614385215,0.36321728125697705,0.20739541582383983,0.21235805813340025,0.22658177273446706,0.30343586428140995,0.1907452116135068,0.10840441825927026,0.09355146899826208,0.11151845974432394,0.0808645025418353,0.5609549438216219,0.5062969776997822,0.13686137766854428,0.12488909260546903,0.35180572832264373,0,0,0.09107843572024044,0.1587809300644023,0.067251096126977,0.9266257616460354,0.8729854959407305,0.75962064305293,0.5687882167224454,0.18629786986995955,0.8592622790757705,0.5056890499909116,0.4054735496771111,0.5450716523078442,0.8235294117647058,0.8333333333333334,0.3238095238095238,0.7222222222222222,0.7502507522567703,0.3076923076923077
0.3166597070482077,0.17330062339225769,0.21977104437852008,0.6999492771012417,0.6891705918108656,0.14448242112812565,0.17992350948618385,0.19884093674931844,0.17449853094980622,0.1903765342196513,0.21310807257956502,0.15636345693842715,0.22222634687116385,0.07013905553980952,0.14769769493430204,0.1638400256480064,0.19821261205776686,0.2909687809163004,0.1302870386221394,0.14247004968649107,0.17104866960933449,0.12761541702699228,0.15710518240799617,0.17384196590970213,0,0.011408126561752718,0.08627313384995561,0.09607085895079381,0.022428013714886008,0.27352343674253277,0.38864115226428264,0.4599454780904929,0.5222235766142511,0.33719666699625306,0.9792672234257818,0.9714286574857066,0.5018622844586182,0.6387862010505212,0.7647058823529411,0.8333333333333334,0.21904761904761902,0.7777777777777778,0.9247743229689067,0.6153846153846154
0.2973430582800343,0.1505946680270817,0.41444907976057715,0.757780296962911,0.32632875223146035,0.1507593168255723,0.147764464239271,0.17415976503207836,0.13256729279495172,0.1584384113955983,0.22667597478593776,0.09707404134991324,0.09504549072670013,0.08623981775683948,0.12251739736617939,0.18308920039156443,0.1295800787826908,0.10286271844543866,0.14124660580392054,0.08004068138474373,0.13521756579505997,0.3183107114136693,0.10515138729189179,0.11705315918590127,0,0,0.18433541788927488,0.4565803973405108,0.5753082444185884,0.9240071112739319,0.8127619262453942,0.30063007715550505,0.45724281284313595,0.43362481043943035,0.9200348455340911,0.8384819656381437,0.6398982640752388,0.7668293589301323,0.75,0.3333333333333333,0.2857142857142857,0.05555555555555555,0.22567703109327983,0.3076923076923077
0.6242293251747824,0.6064590182351295,0.6327928334167873,0.6471999534610203,0.6292422705522298,0.6677126619111932,0.6565422104478952,0.6088532315253422,0.5068050734558792,0.7649632836816835,0.6637202501040765,0.5016934519272889,0.525694253023712,0.643851901467203,0.6074381665825695,0.5679154211405835,0.4917695463898381,0.6641741188338779,0.5399514994001736,0.746227423459059,0.6959230461238417,0.5457118494459277,0.5065823453152628,0.6583178160835355,0.44612440147624,0.5093968110968922,0.6043152668266447,0.6553090414623255,0.6715595197977544,0.8558712677800646,0.7900000294434681,0.668105733274315,0.6216403784768951,0.5056058845332732,0.9863341369845828,0.7185399969951497,0.6227160027337434,0.6540940224528233,0.8970588235294118,0.8333333333333334,0,0.6666666666666666,0.8495486459378134,0.5288461538461539
0.603375790375496,0.6575748282196728,0.3702353606139043,0.7355575472104079,0.6791324654492098,0.613234324588157,0.6390353587823465,0.6788488856805301,0.7028396707605306,0.6958929901858968,0.6289399448646554,0.6425462173310975,0.6469250109777515,0.7018961719306126,0.6840166367473061,0.6510613646636136,0.5834155967350341,0.7320822905741404,0.6635160531761808,0.7135876706112746,0.6269823140451387,0.5850024476041857,0.6691732148887051,0.6471102974797597,0.11691099956097029,0.30208689713374626,0.41282417747422717,0.5391290708076186,0.5627800010635637,0,0,0.5781916044432361,0.5701163198068676,0.6203145358488127,0.9889110291384297,0.7093661592843328,0.5847330449968282,0.8117994120702554,0.9705882352941176,0.5,0.2857142857142857,0.7783333333333333,0.9247743229689067,0.6153846153846154
0.5716840795960064,0.5466633985328573,0.31271891083715553,0.8443141613549465,0.7738954224112641,0.5812124376732488,0.6173465183216892,0.5076695048870102,0.49026964942385615,0.5154014919261006,0.5042284623770817,0.5758608895575039,0.6057655019671142,0.6024606855813941,0.6028402706311317,0.5667532073395786,0.6632057152351699,0.49257408282251447,0.6682026006865045,0.5298679322910284,0.5257046035032434,0.5776964530360492,0.4746982393602885,0.38022968692096554,0.3042049542800368,0.259214231235401,0.25931435389502533,0.2580065615370567,0.2820432122849472,0.21473003396356838,0.5765632923098454,0.5666487548516703,0.4064637140140044,0,1,0.8478801270369556,0.8197519176356045,0.8740732595725648,0.9705882352941176,0.9166666666666666,0.8857142857142858,0.7227777777777777,0.8495486459378134,0.2980769230769231
0.49061223130552195,0.3276600624482457,0.493962965915683,0.7719019086290805,0.6943658166916177,0.3860628420715219,0.3403637495905499,0.3028676427353897,0.28962754198591284,0.44826214578559875,0.34165281393576435,0.306126075476561,0.3256274994572369,0.4304554330726823,0.4290611590977005,0.10840441825927026,0.11829021407549109,0.6728109372838403,0.0808645025418353,0.6740350363536962,0.4901863220048241,0.14121711260210806,0.15969033216458772,0.4715608638249139,0.6558226439607382,0.6546572135249571,0.5322812608127488,0,0,0.29312229812688095,0.4931680614755102,0.744849096623753,0.8238046408500151,0.7419244437822263,1,0.691487185550828,0.7552418951778941,0.779555170586876,0.6176470588235294,1,0.3238095238095238,0.8333333333333334,0.6990972918756269,0.6923076923076923
0.4338855733234579,0.3328915616888872,0.5393178645861412,0.40600456913794175,0.6337161133259723,0.4049575951263557,0.38796692483843165,0.2643903630848211,0.29563869314032987,0.502022484488662,0.32956916850365964,0.3080575329694724,0.2565396821928366,0.3152038215192752,0.4372554711048375,0.10840441825927026,0.44236982958983934,0.4006391914297937,0.3807110907297952,0.38177823832216295,0.3666726142793268,0.39011672897188954,0.23751683727016645,0.2431092077106085,0,0,0.03770516868388474,0.40197577218611713,0.5977560901323211,1,1,1,0.8003410432977329,0.5554005715613557,1,0.734712023662163,0.3011407469928182,0.4748408915839701,0.8970588235294118,0.6666666666666666,0.2857142857142857,0.7783333333333333,0.1745235707121364,1
0.3065647877544802,0.120916213892059,0.2855606800226729,0.991673822664719,0.6539958809008606,0.1012684644376802,0.1275124828975153,0.14980027007536792,0.11050925147804057,0.09582062379154344,0.10936541567289719,0.1269697375984812,0.10193638602040847,0.18747054871873933,0.21115319059343263,0.12928577241546446,0.19581759868318085,0.11070076672779447,0.09572375863495275,0.08004068138474373,0.12083314639535503,0.09516850354546746,0.13533035454197542,0.1152591056838257,0.02574659220090214,0.05215167456674197,0,0,0,0,0.024352039119465152,0.7533564943396194,1,1,1,1,0.9858460279324895,0.9810872465608476,0.8235294117647058,0.75,0.2857142857142857,0.6111111111111112,0.9247743229689067,0.5288461538461539
0.6257385182082362,0.49667139248409925,0.5731243795730027,0.7839921933969941,0.8654969343136787,0.543077295091942,0.49504636466327373,0.48365645280452035,0.46798515369617777,0.4614306864099111,0.4487952140034219,0.48715080209355055,0.56819654260645025,0.5397018170100073,0.46698410080162295,0.32116367972529186,0.4219382137904073,0.5917463315556033,0.6236745921402057,0.49561110735242836,0.5367376122381108,0.3416619430729098,0.5244172206204114,0.5820474229518754,0.5483596116441926,0.5111478993792351,0.5002089957886398,0.6602639296563388,0.8419262562394498,0.2595711393931647,0.4123816983304496,0.6029451539401498,0.716631401398563,0.6778077099598436,0.8932104376872653,0.5763613152202993,0.8938315936521388,0.902968086397733,0.9705882352941176,0.9166666666666666,0.38095238095238093,1,0.9247743229689067,1
0.6174092765798433,0.5211869788278204,0.5511959845176408,0.8026273204036601,0.746549579248411,0.5426823522237255,0.47074103172714277,0.5395041813713145,0.5353670754665778,0.34215653502828886,0.506168450918889,0.5386213284370733,0.609002231817271,0.6391324587722577,0.5692731948574195,0.49916122556391135,0.49726726699984236,0.5344646833144328,0.40419567072806695,0.5890828489008856,0.46169506023889545,0.5910008333884265,0.6484507459366157,0.43027964392887436,0.13834369909258304,0.3839497913118345,0.5762758988020253,0.670170535035177,0.6501816790196212,0.4997826455697876,0.514904231079708,0.6733770419830956,0.6895702868579068,0.7154040364246697,1,0.6836236555179929,0.7753531687970628,0.869811294403241,0.9264705882352942,0.8333333333333334,0.3619047619047619,0.8333333333333334,0.7261785356068204,0.7980769230769231
0.7305905814779536,0.671574125422047,0.5747150856374643,0.922227881695513,0.8707462047134005,0.5800189800259881,0.6833881032102251,0.7770701555317394,0.6603983382326767,0.641036718778512,0.7313600968618645,0.6849695927934831,0.6602142438760871,0.571159667895509,0.6094243590559195,0.6398382049791551,0.7666575706687415,0.6886214953758636,0.747053940293724,0.5898475266924568,0.6007294013826884,0.6468710918108792,0.6365775671727081,0.6943343600765901,0.23041945002883435,0.4647449398997979,0.7084149185681374,0.7060953910148906,0.6987106105755863,0.6917992305550684,0.5752011479185235,0.5944866526952071,0.6013561879237663,0.4759223271948323,1,1,0.8688221901245372,0.8738360908060739,0.9705882352941176,1,0.9838095238095238,1,0.9623871614844534,0.3076923076923077
0.7217630357716389,0.6089926829929707,0.8000808150795968,0.9879687447923778,NA,0.5783416806353642,0.6820501703776176,0.6386484705832296,0.5459911555270789,0.5991948153018026,0.6662454108839947,0.547733854084552,0.6437542674458631,0.5391561956808921,0.5884171875369837,0.5700099219373417,0.7184925389801045,0.6393934927481747,0.7203137691894727,0.5080771517575368,0.5547695832042223,0.5710134380597464,0.5499914592797094,0.6202253875866961,0.8879210754222783,0.7704339203094962,0.6186384006686909,0.7287737137746493,0.8515896047173531,0.6811845310270561,0.77423858599342,0.8492771388175868,0.8958980722112379,0.9428531078542002,1,1,0.9879610212325197,0.965558242301315,NA,NA,NA,NA,NA,NA
0.6581663917086583,0.6171389789957284,0.5625735902732865,0.8367839606654031,0.6888423926523519,0.5358064800171011,0.6422731819492724,0.7175636522521767,0.5874132370538926,0.6955038038565247,0.588619926742854,0.670379781471324,0.6274242776873459,0.571372244897269,0.5541138968572877,0.6989113413603167,0.7551499718363455,0.671729255462435,0.46254974903125085,0.5757727677013462,0.556732293238674,0.6193395404006363,0.6095506072595116,0.57776645138480065,0,0.1006540339738714,0.5172246120996744,0.7730565575423108,0.8878462986483011,0.6314079916052262,0.7513086428146111,0.7159502803545497,0.6846579660886185,0.5636295196057013,1,1,0.7870552927485992,0.7339924978105546,0.8970588235294118,0.8333333333333334,0.14285714285714285,0.8333333333333334,0.8495486459378134,0.5769230769230769
0.6528055297119127,0.5833229309242435,0.43893920469082015,0.9658420994984719,0.821846140662885,0.5300990336523748,0.632781949822926,0.6165477258899718,0.55983288016031,0.6415854822909717,0.5632271781935578,0.5824362043725428,0.5803451817359666,0.5746678825803669,0.5994136163562919,0.5599984091293974,0.7250912622898826,0.6218381000855809,0.7024768144811874,0.4754419578850322,0.5157786749002755,0.6195832577552135,0.5438472994462076,0.45123771887252806,0.368579880890881,0.3446515103565715,0.44618248150807394,0.5845674050001817,0.7128167370004925,0,0,0.6211675012059497,0.6934872036529912,0.6179393272930598,1,1,0.9339647093650258,0.9491275666717752,0.9705882352941176,0.9166666666666666,0.2857142857142857,0.8333333333333334,0.9247743229689067,1
0.6506477674488155,0.6368064232080408,0.5357639680558607,0.7740014573225494,0.6934251166197004,0.5800184938099919,0.6571727473073581,0.60796528690669,0.7096260860435065,0.656053467822042,0.6871887620520243,0.592438009956484,0.6586480553501743,0.4917364391725895,0.6384956789831832,0.6903615344436888,0.7404790325159951,0.628679297629332,0.7223639143975551,0.5602366296460427,0.5513191038438852,0.5970929153390839,0.5707780347859788,0.6437985357508677,0.5469847083948196,0.6506880103129629,0.6307431955990912,0.6540330668832139,0.6160401842125897,0.4490601633886383,0.43402567253349666,0.47211259690821683,0.4163827104094636,0.48756937191611427,1,0.8611668538740039,0.6333508966955641,0.8063775465098437,1,0.5833333333333334,0.3619047619047619,0.6666666666666666,0.5486459378134403,1
