comp_1,comp_2,comp_3,group
0.24629014460967363,0.7159165346791353,0.5644110853630931,1
0.2629667845108418,0.7274095670551542,0.5678911254279242,1
0.2816104463416194,0.7392302970850911,0.5711522104106347,1
0.3023165931411418,0.7515811228572306,0.5743923009335457,1
0.3248622525350514,0.7642663496735148,0.5775921152572105,1
0.3487063840391934,0.7767691438196024,0.5805704614140412,1
0.3730901821871977,0.7884142876386779,0.5830719402565742,1
0.3972076962743874,0.798570403723343,0.5848657252696454,1
0.42037469690249346,0.8068121431118283,0.5858205508299316,1
0.44213190497010457,0.812985137793069,0.5859321021623644,1
0.46226707877876516,0.8171730443134381,0.5853048337007547,1
0.48078414649218154,0.8196074867827904,0.584108704595515,1
0.4978596387776528,0.8205660056485867,0.5825328497264981,1
0.513814471601783,0.8202839800982039,0.5807492789294955,1
0.5291115042366444,0.8188857453180893,0.578890099562817,1
0.5443759349759368,0.8163287904223805,0.5770361138866553,1
0.5604244426848547,0.8123546680763026,0.5752129752420381,1
0.5782722029916063,0.8064514174229137,0.5733921453827129,1
0.5990587578296397,0.7978572857837511,0.5714969564934336,1
0.6238058940326806,0.7856712525201769,0.5694185461117447,1
0.652949091678716,0.76915010334448,0.56704934411257,1
0.6857629945981694,0.7481844581771382,0.5643352925157509,1
0.72010547697777,0.7237112692617498,0.5613259792330337,1
0.7529523062074788,0.6976472992755557,0.5581819809056391,1
0.7815883245319435,0.6722108829343096,0.5551206097312336,1
0.8046022026434227,0.6490941056089347,0.5523385765589038,1
0.8220257158085335,0.629073447826352,0.549969179155078,1
0.8348018227040336,0.6121504166731696,0.548088651634538,1
0.8441551660621671,0.5979079964685468,0.546745218575897,1
0.8511996912994826,0.5858029458317614,0.545983769145317,1
0.8567974799404086,0.5753152358496252,0.5458567745870553,1
0.8615607654402481,0.5659938028655415,0.5464233873159436,1
0.865903465281569,0.5574563028677838,0.5477405702837425,1
0.8700932051472047,0.5493807497945296,0.5498483936164837,1
0.8714856770722297,0.546744440284193,0.5507288226549065,2
0.875699466093393,0.5388898081500371,0.5538875016674605,2
0.8799855869686668,0.5310002880138492,0.5577535216898875,2
0.8843013888054406,0.5230026346358558,0.5621737543189218,2
0.8885358637764985,0.5149144458771671,0.5669240142570888,2
0.8925295060673827,0.5068207248219484,0.5717393597649965,2
0.8961009439532984,0.4988234582602753,0.5763659867593092,2
0.8990709485016183,0.49097451252222213,0.5806195722347314,2
0.9012724793060051,0.4832107289185515,0.5844304315798816,2
0.9025415360273207,0.47530941546930566,0.5878621591846324,2
0.9026946869202619,0.46687733254151964,0.5911009876965279,2
0.9015102092332851,0.4573863240340046,0.5944182050226838,2
0.898736690595168,0.4462745467153174,0.5981057584862673,2
0.8941485989995738,0.43312475916944193,0.6023860293517265,2
0.8876398163210106,0.41788036936048195,0.6073155885315299,2
0.8792939002163624,0.40097415372087664,0.6127356704963899,2
0.8693423120898636,0.3832245454393972,0.6183258207794107,2
0.8579846640730924,0.36550336554368973,0.623751479107616,2
0.8451616890203338,0.3483847572741876,0.6288132822149045,2
0.8304085483935424,0.3319972542597923,0.6335084497750382,2
0.8128427631195472,0.31611493566171966,0.6379960184146587,2
0.7912707636467328,0.30037627404130235,0.6425158420487269,2
0.7643985874162972,0.2845179620928828,0.6473054821770089,2
0.7311567881290116,0.26856574600800254,0.6525304944531753,2
0.6911203893110771,0.252945083830452,0.6582314236697644,2
0.6448995935766466,0.23846372737899899,0.6642979916527375,2
0.5942719232926216,0.2261334673389898,0.6704882171494144,2
0.5418725219629763,0.21687635500591698,0.676497243010036,2
0.4905136836032507,0.2112528351136775,0.6820492873220712,2
0.4424704374327543,0.20935173387991857,0.6869664231423807,2
0.39907412172042495,0.21087282354584663,0.6911837478347737,2
0.36070865793002727,0.2153164260363699,0.6947161240502898,2
0.32706719170747467,0.2221678474106207,0.69760332231031,2
0.2974706452604857,0.23101311775370498,0.6998575158599312,2
0.2883665496499118,0.23435336921137923,0.7004612223634562,3
0.26293552100944567,0.2454535349888666,0.7017699625604736,3
0.2398002875616315,0.2580892327153789,0.702168626884131,3
0.21843450815685803,0.2721794941509648,0.7013638383866619,3
0.19852724860173393,0.28760139081603725,0.6989568660582061,3
0.18000195198353633,0.30410615492609555,0.694466564477918,3
0.1630031111156693,0.3212639845180684,0.6873724600293927,3
0.14783701917409295,0.3384728650729452,0.6771729343198093,3
0.13486609182757597,0.35504955029741897,0.6634501833876442,3
0.12438358287661191,0.37037656932869717,0.6459425267348172,3
0.11651357429794357,0.38403704402569916,0.6246393995974542,3
0.11116953989748708,0.39587140452195696,0.599906339868495,3
0.10807315988920066,0.4059417446728469,0.5725969959640081,3
0.10681255087550258,0.4144461544405682,0.5440541598799491,3
0.10691737041005486,0.421641656131086,0.5159225702742883,3
0.10793400153731919,0.4278083658425173,0.48981551030373915,3
0.10948628362711463,0.4332518313165116,0.4669946759179369,3
0.11131101544291264,0.4383243701061167,0.44821706660199717,3
0.11326768837695671,0.4434518912009173,0.43378512521212104,3
0.11533251885182721,0.4491636140510808,0.4237257756655813,3
0.1175899697878198,0.4561240847729127,0.417994566648061,3
0.12022973013991528,0.4651558231874246,0.41662876719947367,3
0.12354651683013107,0.4772177987753876,0.4198023141206273,3
0.127926016720251,0.4932763283477683,0.42774232121461186,3
0.1337872479901148,0.513999783921226,0.44047609466356075,3
0.14145695541674783,0.5392926339833399,0.45745120027303354,3
0.15100284589030122,0.5679001974715602,0.47724096011552786,3
0.1621367317716884,0.5974986765523999,0.497668990660818,3
0.17430922358722006,0.6254600750245368,0.5164653068546011,3
0.18697163132576006,0.6498606027986685,0.5320609485472511,3
0.19982343440794859,0.6700283278209335,0.5439584545305967,3
0.2128997607691075,0.6864000367702324,0.5525426663037138,3
0.2265099194543122,0.700019125015213,0.5586383920502036,3
0.2411149661624267,0.7120655886355501,0.5631336567888473,3
