comp_1,comp_2,comp_3,group
0.830620329435235,0.6433988991667182,0.46588807352415007,1
0.8415554171980325,0.6066378547827236,0.4279208594058726,1
0.8510902886617945,0.5681686464903258,0.38989813685163927,1
0.8589718820347653,0.5294677388182322,0.3534814852850776,1
0.8650334141456232,0.49217312414690123,0.32031850066375445,1
0.8692285658440199,0.45770888706541146,0.2917117934749187,1
0.8716225899671032,0.4269823378757816,0.26840555667945737,1
0.8723466063984948,0.4002744576714414,0.25057165434499096,1
0.8715381894845479,0.3773215245355051,0.2379595847989834,1
0.8699393889342877,0.36187198006346605,0.23153777030329814,2
0.8666001655256879,0.34391212773381047,0.22701652628402202,2
0.8617778820981921,0.3276447615374617,0.22649171025219028,2
0.8553033770061592,0.3122781963137,0.22974402235354172,2
0.8468935351947793,0.2971148681046933,0.23676745661164875,2
0.8361530133683451,0.28158303745667834,0.2477688882698334,2
0.8225968970513846,0.26526731476624443,0.263124704975271,2
0.805718182994444,0.2479531222045077,0.2832718671564144,2
0.785124747843263,0.2296864051001689,0.3085088939244969,2
0.7607420689188114,0.21082506041410667,0.3387203775806068,2
0.7330124315353103,0.19203166823496476,0.3731233086076393,2
0.702959379629328,0.17415931419884792,0.41020656143767265,2
0.6720148372378348,0.15804046343467273,0.44798399265883193,2
0.6416539378287873,0.14426975997833233,0.4844818864703566,2
0.6130258701179125,0.1330904663283765,0.5182041613313713,2
0.5867574507307817,0.1244223316656296,0.5483521276410802,2
0.5629644402161675,0.11798069445369726,0.5747692869310395,2
0.541385859517101,0.11340960163282116,0.597732248531498,2
0.521537802793947,0.11038136984258279,0.6177227618237476,2
0.5032160021242205,0.10867846889653966,0.634903017611031,3
0.484998975888582,0.10810133659750726,0.6504351149467104,3
0.48285907110376,0.10810937600823076,0.6521421993375307,4
0.4644212321818168,0.10885502023193502,0.6656983005439507,4
0.44504387210094665,0.1109553520891704,0.6775177155797747,4
0.42399350710872685,0.11474636285658443,0.6873313560420142,4
0.40053642997872446,0.12074340474604597,0.6945153021214543,4
0.3740418086893149,0.1296138618210129,0.6980587127945729,4
0.3441956317760553,0.14205818155146133,0.6966500745604306,4
0.3113147224390182,0.15854803545983806,0.6889991321561701,4
0.27661783345104873,0.17895368756254923,0.6744310266925302,4
0.24217152057136676,0.20226834010889883,0.653515852378042,4
0.21032631750424224,0.2267301782634262,0.628226255661037,4
0.1828922095270528,0.25039823088628105,0.601320115757024,4
0.16061683314464184,0.27181306573667485,0.5753222709730497,4
0.14325366655242805,0.29030996158278244,0.5518162175574015,4
0.12999365118922385,0.30591919262667855,0.531349436871118,4
0.11988844803488946,0.3190850182887023,0.5137294812230186,4
0.11209095193573158,0.33041953745206504,0.49837782423836585,4
0.10593258834628493,0.3405635968215033,0.4845745675204464,4
0.10091530102222135,0.35013454328739047,0.47158107870720584,4
0.09667698635468422,0.35971908872003966,0.4586859632341456,4
0.09459109278843106,0.36517183483961285,0.4514295670848968,5
0.0910777740987311,0.3758716749021055,0.43739311315468204,5
0.08784141612109508,0.3879407974151641,0.4218990599028707,5
0.08481668944268292,0.4017875033327517,0.4045532053376739,5
0.08201246370059392,0.41765347921024554,0.38521180076068545,5
0.07951337623933083,0.4355340007521592,0.36407757108308925,5
0.0774720765578672,0.45513642947245425,0.3417407024713496,5
0.07608736236239654,0.4759231630663097,0.3191110748297346,5
0.07557190783259879,0.4972495320094482,0.2972359246232465,5
0.07612101346984015,0.5185463111575784,0.27707034790065577,5
0.07789296078743135,0.5394595910412228,0.25930484697091316,5
0.08100193899125897,0.5598837666133405,0.2443168243263188,5
0.08551553496150524,0.5798863500661012,0.23223563467413716,5
0.09144933571489854,0.5995764251455685,0.22305813933834975,5
0.09876067188443302,0.6189851435956641,0.2167506785325522,5
0.10735311806084313,0.6380114270213311,0.21330530740931739,5
0.11710334550225555,0.6564515322038276,0.21275330429982214,5
0.12790959419322864,0.6740898406640536,0.21515871554583274,5
0.13974476758982263,0.6907993700922078,0.22061356699795348,5
0.15269014153219315,0.7066018891648671,0.229240487581804,5
0.16693283555602878,0.7216658342343768,0.24119158969220267,5
0.17739452321576757,0.7315360446960684,0.251207542664627,6
0.19437172274722903,0.7459569082148316,0.26905965994361564,6
0.2132579735223695,0.760322537686521,0.2905130216613941,6
0.2340941247613309,0.7747546473503849,0.3154079053529447,6
0.2567143836334495,0.7892229347724126,0.3433202227294687,6
0.28074200848775627,0.8035468124693035,0.3735491559298284,6
0.30565265337299186,0.8174386051294764,0.4051891142908748,6
0.33089273697788524,0.8305737660462762,0.43727380762518353,6
0.35601257928602037,0.8426613979184221,0.4689410277536872,6
0.38076554208798546,0.8534887075047892,0.49955338593401594,6
0.3868227240972397,0.8559548843495787,0.50691036505386,7
0.4111284684510419,0.8650376471222198,0.5357031521013158,7
0.4353162872104818,0.8726478911487813,0.5628682370626098,7
0.4597025337748276,0.8787312313478549,0.5883343773009104,7
0.4845778125589062,0.8832102862533694,0.6119759750349851,7
0.5100984133123495,0.8859762932804702,0.6335290286531573,7
0.536208205989146,0.8869064389542844,0.6525698338248651,7
0.5626164493388288,0.8858991570223763,0.6685655930977152,7
0.588847133174525,0.8829099731153464,0.6809799780317116,7
0.614350106515216,0.8779679952989992,0.6893906082797476,7
0.6386345145659473,0.8711621690829766,0.6935676569102087,7
0.6613734002925369,0.8626027316981557,0.693483945079248,7
0.6824457564358646,0.8523754485417473,0.6892639662172554,7
0.701915324833487,0.8405061359334156,0.6811057175575566,7
0.7199703053354554,0.8269432806911771,0.6692105892086012,7
0.7202440619490587,0.8267159979144142,0.6689947464396793,8
0.7371107041782253,0.811298701614241,0.6534692497195054,8
0.7530468330030751,0.7938494365904094,0.634477235076517,8
0.7682440327952725,0.7740993646758181,0.612078123246078,8
0.7828250392470377,0.7517302982908195,0.58630818030926235,8
0.7968326109117781,0.7264065644851614,0.5572246297131656,8
0.8102245598650833,0.6978431829294184,0.5249798732678135,8
0.8228726477325667,0.6659253156936407,0.48993141063748336,8
