comp_1,comp_2,comp_3,group
0.14923533917599627,0.6573260132443631,0.4996500789800235,2
0.14923533917599627,0.6573260132443631,0.4996500789800235,2
0.14923533917599627,0.6573260132443631,0.4996500789800235,2
0.14923533917599627,0.6573260132443631,0.4996500789800235,2
0.1492353391759963,0.6573260132443631,0.49965007898002356,2
0.1492353391759963,0.6573260132443631,0.49965007898002356,2
0.1492353391759963,0.6573260132443631,0.4996500789800235,2
0.1492353391759964,0.657326013244363,0.49965007898002345,2
0.14923533917599696,0.6573260132443626,0.49965007898002345,2
0.14923533917600118,0.6573260132443581,0.49965007898002306,2
0.14923533917603232,0.6573260132443272,0.49965007898002045,2
0.14923533917626258,0.6573260132440973,0.4996500789800014,2
0.14923533917796405,0.6573260132423989,0.4996500789798603,2
0.14923533919053572,0.6573260132298478,0.49965007897881697,2
0.14923533928342905,0.6573260131371109,0.49965007897110864,2
0.14923533996982322,0.6573260124518712,0.49965007891415075,2
0.14923534504162778,0.6573260073885958,0.49965007849328674,2
0.1492353825174697,0.6573259699757756,0.4996500753834988,2
0.14923565942821515,0.6573256935307025,0.49965005240513055,2
0.14923770551797766,0.6573236508817839,0.4996498826182779,2
0.14925282313799323,0.6573085586845888,0.499648628140996,2
0.14936447067187938,0.6571970989048106,0.4996393635018073,2
0.15018631822006623,0.6563766334315143,0.4995711656586761,2
0.15609324964914004,0.6504796355012098,0.4990810017786768,2
0.19226521778365274,0.6143684966153938,0.49607941077310674,2
0.2995971189905448,0.5072170920540634,0.4871728876866301,2
0.3762220693763865,0.43072099941093794,0.4808144622610327,2
0.39303639138993696,0.41393495350809373,0.4794191907200165,2
0.3955052790681264,0.41147021767981273,0.4792143196159322,2
0.39584325346590415,0.41113281164283316,0.47918627411648057,2
0.39588906460746864,0.411087077540409,0.4791824726559142,2
0.395895265778907,0.41108088679728394,0.47918195807566394,2
0.39589610504015466,0.4110800489473946,0.4791818884328122,2
0.39589621862225205,0.4110799355563046,0.4791818790076407,2
0.3958962339939257,0.41107992021048106,0.4791818777320817,2
0.3958962360742557,0.41107991813365,0.47918187755945363,2
0.39589623635579757,0.4110799178525813,0.47918187753609104,2
0.3958962363939001,0.4110799178145427,0.4791818775329291,2
0.3958962363990568,0.41107991780939473,0.4791818775325012,2
0.3958962363997547,0.411079917808698,0.47918187753244335,2
0.39589623639984906,0.411079917808604,0.4791818775324356,2
0.39589623639986116,0.4110799178085912,0.47918187753243446,2
0.3958962363998634,0.41107991780858866,0.4791818775324343,2
0.3958962363998639,0.4110799178085891,0.4791818775324343,2
0.3958962363998639,0.4110799178085891,0.4791818775324343,2
0.3958962363998639,0.4110799178085891,0.4791818775324343,2
0.3958962363998639,0.4110799178085891,0.4791818775324343,2
0.3958962363998639,0.4110799178085891,0.4791818775324343,2
0.3958962363998639,0.4110799178085891,0.4791818775324343,2
0.3958962363998639,0.4110799178085891,0.4791818775324343,2
0.3958962363998639,0.4110799178085891,0.4791818775324343,1
0.3958962363998639,0.4110799178085891,0.4791818775324343,1
0.3958962363998639,0.4110799178085891,0.4791818775324343,1
0.3958962363998639,0.4110799178085891,0.4791818775324343,1
0.3958962363998639,0.4110799178085891,0.4791818775324343,1
0.3958962363998639,0.4110799178085891,0.4791818775324343,1
0.3958962363998639,0.4110799178085891,0.4791818775324343,1
0.39589623639986377,0.4110799178085891,0.47918187753243413,1
0.395896236399863,0.4110799178085885,0.47918187753243413,1
0.39589623639986854,0.41107991780859193,0.4791818775324344,1
0.3958962363998948,0.4110799178086076,0.4791818775324349,1
0.39589623640009325,0.4110799178087274,0.4791818775324387,1
0.3958962364015594,0.4110799178096109,0.4791818775324667,1
0.3958962364123945,0.4110799178161391,0.4791818775326741,1
0.3958962364924526,0.41107991786437703,0.4791818775342065,1
0.39589623708400556,0.41107991822080797,0.47918187754552893,1
0.39589624145502356,0.41107992085449496,0.4791818776291922,1
0.3958962737527178,0.411079940314958,0.47918187824738345,1
0.3958965124019922,0.41108008410928515,0.4791818828152298,1
0.39589827578387515,0.4110811466070119,0.47918191656709114,1
0.3959113049112691,0.41108899710064206,0.47918216594999963,1
0.39600754510271907,0.4111469850983877,0.47918400802722716,1
0.39671688510369024,0.411574386641937,0.4791975850893949,1
0.40186263119639315,0.41467487416516025,0.479296076806349,1
0.4353039212050551,0.43482439195411254,0.47993615698340664,1
0.5591063184232418,0.5094195587200069,0.48230578627435394,1
0.6798221359174026,0.582154955930356,0.4846163371476999,1
0.7114040422669827,0.601184131648011,0.48522082794942506,1
0.7162262058566773,0.604089649676969,0.485313126162906,1
0.7168901624407358,0.6044897061639682,0.4853258345676288,1
0.7169802307069436,0.6045439753662537,0.4853275585116442,1
0.716992424004539,0.6045513222439237,0.48532779189642355,1
0.7169940742590708,0.6045523165785629,0.4853278234829804,1
0.7169942975980382,0.6045524511479079,0.48532782775778094,1
0.7169943278237042,0.604552469359903,0.48532782833631277,1
0.7169943319143043,0.6045524718246283,0.48532782841460853,1
0.7169943324679068,0.604552472158193,0.4853278284252046,1
0.716994332542829,0.6045524722033356,0.48532782842663874,1
0.7169943325529683,0.6045524722094455,0.4853278284268328,1
0.7169943325543403,0.6045524722102722,0.48532782842685906,1
0.7169943325545263,0.6045524722103841,0.4853278284268626,1
0.7169943325545519,0.6045524722103993,0.48532782842686323,1
0.7169943325545545,0.6045524722104012,0.48532782842686323,1
0.7169943325545554,0.6045524722104018,0.4853278284268633,1
0.7169943325545552,0.6045524722104018,0.4853278284268633,1
0.7169943325545552,0.6045524722104018,0.4853278284268633,1
0.7169943325545552,0.6045524722104018,0.4853278284268633,1
0.7169943325545552,0.6045524722104018,0.4853278284268633,1
0.7169943325545552,0.6045524722104018,0.48532782842686334,1
0.7169943325545552,0.6045524722104018,0.48532782842686334,1
