comp_1,comp_2,comp_3,group
0.06386513611542348,0.6304552165208214,0.7262857391879127,1
0.06217972596502251,0.6230265685007772,0.7242349427766721,1
0.06050917965134988,0.6150808380571289,0.7219099434129423,1
0.058940548979994276,0.6067424628740026,0.7192615645147443,1
0.05757345809055987,0.5981260992972608,0.7162146096631856,1
0.05651720808120118,0.5893069498120633,0.712656083018376,1
0.05588969175866343,0.5802953104926798,0.7084243419675242,1
0.05581802823017628,0.5710223693648123,0.7033030358296287,1
0.056438619600517284,0.5613429013265652,0.6970256876040899,1
0.057891994383204436,0.5510591798096764,0.6892989609140396,1
0.05856136269878543,0.5475743311378131,0.6864472835726525,2
0.061307754006443616,0.5361886171627369,0.67640295703263,2
0.06511143731732674,0.5238408058584042,0.6644579824809941,2
0.06993346150955435,0.5105948516923606,0.6507298410404355,2
0.07560053174835737,0.4967184354038927,0.6356223194937441,2
0.08180772361505961,0.48265321742787554,0.6197939780476872,2
0.08816992126662224,0.468909322805501,0.6040227459152586,2
0.09430590481772405,0.45592429995471007,0.5890145260920614,2
0.0999171710243176,0.44395179919566546,0.5752426169401781,2
0.10482919291669286,0.43302387155349,0.5628814372251993,2
0.1089890098719826,0.4229847777437218,0.5518371246551301,2
0.1094268582124007,0.42185849703826883,0.5506216847902119,3
0.11279522463869071,0.4124897906447398,0.5407171316583073,3
0.1155569448365841,0.40339856671278257,0.5314495021775953,3
0.11783245192641438,0.3943200496624815,0.5224622135901181,3
0.11974565916983376,0.3850818530413539,0.5134696536311689,3
0.12141235169985942,0.37563786657421655,0.5043022131931786,3
0.12293217202328603,0.36607775541219867,0.49493011734995335,3
0.12438227447854167,0.35660475396584107,0.4854586301630478,3
0.12581312540157644,0.34748279533107695,0.47609114037753786,3
0.12724812725355067,0.3389685644994267,0.4670692230925857,3
0.12868786682401198,0.3312531917557376,0.45861067130656696,3
0.13011772870496582,0.3244329149424243,0.450866814386111,3
0.13151623587189717,0.318511980515188,0.4439085441587377,3
0.13286174899364162,0.3134268596288996,0.4377362328451042,3
0.4603273696394903,0.08302844639710616,0.19155888303129254,4
0.46916091771247787,0.08071549199786379,0.19351585441243158,4
0.4787784711861597,0.07835430353541553,0.1958740072782798,4
0.4890275480040589,0.07601588688661043,0.19866515162487697,4
0.49969678110437277,0.07378362458799229,0.20191236373810126,4
0.5105385193167847,0.07174662689543866,0.20563301469509132,4
0.5213025109646408,0.06999248653223805,0.20984617950542014,4
0.5317729549893291,0.06860193289134534,0.21458373510137127,4
0.5417998848765385,0.06764752444342034,0.21990324321794533,4
0.5513183491926448,0.06719725125479542,0.22590008520866617,4
0.5603534634123208,0.06732230938268594,0.23271619429264606,4
0.5620635780450522,0.06742035856255381,0.23415339573979388,5
0.570668967492998,0.06834475649120363,0.24220229095954135,5
0.5791138623197712,0.07005741154405441,0.25154194075449776,5
0.5876213801936665,0.07269091647056748,0.26242140934444164,5
0.5964185157120906,0.07638688247261093,0.2750504035652795,5
0.6056918893258185,0.08126331189091428,0.2895247842240522,5
0.6155368082784207,0.08736332517767126,0.3057408449615999,5
0.6259140085258547,0.09459878238992314,0.3233322362768736,5
0.6366375976675506,0.10271663549518664,0.34167560127339647,5
0.6474125800365604,0.11131650677454093,0.35999172030378757,5
0.6579158998608571,0.11992434863850061,0.3775162845825021,5
0.6678874531185734,0.1280922561910503,0.39366688459640486,5
0.6771923245942044,0.13547914811627892,0.40813602431984286,5
0.6858368418797722,0.14188424178814066,0.42089052949935724,5
0.6939473486889297,0.14723585098174857,0.4321075611149968,5
0.7017316688923791,0.15155650876964716,0.4420918918518658,5
0.7094383083464573,0.15492543922536026,0.451204000570484,5
0.7095902783167689,0.1549826478820671,0.45137633473717553,6
0.7174759220349337,0.15749203645436724,0.45997286327227993,6
0.7257541985512347,0.15927928422177065,0.46839271656034986,6
0.7345642579882105,0.16046964748095768,0.476890514560572,6
0.7439314215942874,0.16119256690076633,0.48561885726279985,6
0.7537414673829615,0.16158038784609619,0.49460489057642526,6
0.7637436896229675,0.16176327031556156,0.5037464009842897,6
0.7735929747753594,0.16185942760541333,0.5128376714933962,6
0.7829233641290587,0.1619636012220438,0.5216232039526552,6
0.7914269146432901,0.16213880664152386,0.529861830977166,6
0.7989077948668786,0.16241505546301033,0.5373774362213477,6
0.8052963510237463,0.16279502006250843,0.5440810588800884,6
0.8106287937395812,0.16326347578585615,0.5499649094804474,6
0.9521333871611685,0.4600710319052803,0.7992004613563214,7
0.9515025790758757,0.4673216797862708,0.7944991089712408,7
0.9507414266793457,0.4756155751228208,0.7890714209378324,7
0.9498453899470385,0.4849574756484755,0.7829222140871677,7
0.9488201327518966,0.4952697402945925,0.7761142520863928,7
0.9476838976270421,0.5063786851630426,0.7687763368968106,7
0.9464676696075158,0.5180191285374747,0.7610986280436272,7
0.9452124028337361,0.5298611411774045,0.7533128730934286,7
0.9439636419231245,0.541554620308612,0.7456610370523546,7
0.9427649933384634,0.552779318803231,0.7383610953593622,7
0.9416523913943594,0.5632855010430617,0.7315800829428554,7
0.9414031437407349,0.5656617533654383,0.730054699371566,8
0.9404301353868283,0.5750696368587604,0.7240517520093419,8
0.9395824285927913,0.5835306876499304,0.7187124361527121,8
0.9388604991616086,0.5910694320632082,0.7140160838834239,8
0.7414914066589378,0.9288323673911245,0.21527554804094245,9
0.7342527131935875,0.9289205937242311,0.21577646356943278,9
0.7259624566810768,0.9290671057462351,0.21632316274307853,9
0.716651099719996,0.9292682839956746,0.21693446955909854,9
0.7064184365837854,0.9295140735402506,0.21763087224564232,9
0.695428300819767,0.9297882139480491,0.21843233621846753,9
0.6838894788386443,0.930069747280991,0.2193560769614071,9
0.6720272885846232,0.9303354762632884,0.22041493281496027,9
