comp_1,comp_2,comp_3,group
0.07349676080336714,0.8217002489857772,0.5700604627995314,1
0.07305070156242818,0.8192098292255439,0.5699059025918316,1
0.07251106227789897,0.816098839869374,0.5697497994526505,1
0.07186570687920568,0.8122279433839403,0.5695911287024893,1
0.07110730429007792,0.8074600853002903,0.5694228350226768,1
0.07023782358587483,0.8016897536958667,0.5692275399284583,1
0.06927329677168491,0.7948838626067898,0.5689735321480661,1
0.06824670833667043,0.787123066510129,0.5686136680263705,1
0.067206310128125,0.7786217179669421,0.5680902188699644,1
0.06620805933338224,0.7697042136990491,0.5673466614780891,1
0.06530436068796495,0.7607342997434665,0.5663430451735695,1
0.06453439886785972,0.7520234229192512,0.5650681172949533,1
0.06392089495553735,0.7437589868676223,0.5635425556076006,1
0.06347416100815237,0.7359788657533002,0.5618128882138498,1
0.0632003876518957,0.7285897038702693,0.5599403910786498,1
0.0631099841839406,0.7214085030978891,0.5579901855541648,1
0.06322305250023888,0.71420783233034,0.5560237514355458,1
0.06357075524304248,0.7067553276300114,0.5540956395456,1
0.06419235690600571,0.6988468541685902,0.5522536632685008,1
0.06512829515623925,0.690335319777158,0.550541169530282,1
0.06641044996756784,0.6811546302988132,0.5489996393033607,1
0.06805207184689488,0.6713339275804071,0.5476697262567582,1
0.07004099684046915,0.6609950352758629,0.5465892411746753,1
0.07233959486326984,0.6503290677300719,0.5457878438091547,1
0.07489263075345882,0.6395561095612184,0.5452799956477222,1
0.07764075621873298,0.6288799100908613,0.5450590221724148,1
0.08053492663605553,0.6184516467197291,0.5450949808737305,1
0.08354730945345765,0.6083513328215802,0.5453375113774468,1
0.0866768077476412,0.5985865547274088,0.5457230107799014,1
0.0899502750096839,0.5891017033294869,0.5461843532977864,1
0.093422223930691,0.579789416010546,0.5466611851173133,1
0.09717587199545531,0.5704985901516151,0.5471091452087065,1
0.10132701867920023,0.5610378338315911,0.5475066883840205,1
0.10602985002121043,0.5511780650733507,0.5478582957924608,1
0.11148051645727988,0.5406624279999649,0.5481928237749861,1
0.11791087309375355,0.5292344970561113,0.5485558694278765,1
0.12556329508274508,0.5166935756873117,0.5489958805882162,1
0.13464224514017087,0.5029738152552508,0.5495459976624443,1
0.14525289392168678,0.48822091437366877,0.5502072439153609,1
0.1573568689849636,0.47281932393009085,0.5509414392858645,1
0.17078205986622813,0.457330890152768,0.5516799646277605,1
0.18530000753318626,0.44235485557166243,0.552345897899235,1
0.20074213139948185,0.4283750497439617,0.5528781525123796,1
0.2171030391345445,0.41566853732330555,0.5532456590067553,1
0.23459550371492727,0.4043038523581785,0.5534476674111627,1
0.25365518670115306,0.39420436959560323,0.5535046686141797,1
0.2749112961103444,0.3852338010967704,0.5534469753416527,1
0.2991336838261818,0.3772729089934762,0.5533056331972028,1
0.3050796033173807,0.37561356144632146,0.5532651152805623,2
0.33405928273716234,0.368836637873459,0.5530565541408577,2
0.36772344488247866,0.36311028431790016,0.5528135021675742,2
0.4024861645565577,0.35899908492439947,0.5525733410290653,3
0.445625039724295,0.3558675723736794,0.5522895079401862,3
0.4927346614509969,0.35449217048524373,0.5519885280181005,3
0.5420424145837667,0.3550636438439967,0.5516716291825441,3
0.5911753787977647,0.357605509292524,0.5513425338912447,3
0.6376684378446769,0.36194359762591855,0.5510097396325053,3
0.6795388442364252,0.36775229795890174,0.550687009380213,3
0.7156670048978064,0.3746555479725515,0.550391830164922,3
0.7458518379579899,0.382331571319655,0.5501423084917516,3
0.7520473056390363,0.38419803488834015,0.5500926472993636,4
0.7756578725532751,0.3925630945329308,0.5499187567808812,4
0.7949732800088716,0.40143143092680594,0.5498113989718478,4
0.8110074407549362,0.4108572117359146,0.5497596465639887,4
0.824662722242597,0.4209336325032204,0.5497331138054637,4
0.836642570857342,0.4317321149127702,0.5496802368186283,4
0.8474261940120191,0.44325015958587066,0.5495329243808892,4
0.8572872709226297,0.4553830276005235,0.5492199932092685,4
0.8663438874251803,0.46793164187808445,0.5486880404772544,4
